discrepancyNo,classNo,discrepancyCategory,inputName,inputList,libraryName,driverName,funcName,output,absErrs,relErrs
206,084,6,all_infInput_pos0,"[inf, 2.2738632088209076, 1.261714742492535]",mpmath,mpmath_hyp1f1_DRIVER0,hyp1f1,EXCEPTION: ValueError,,
206,084,6,all_infInput_pos0,"[inf, 2.2738632088209076, 1.261714742492535]",scipy,scipy_cephes_hyp1f1_DRIVER0,hyp1f1,inf,,
206,084,6,all_infInput_pos0,"[inf, 2.2738632088209076, 1.261714742492535]",gsl,gsl_sf_hyperg_1F1_DRIVER,gsl_sf_hyperg_1F1,nan,,
207,084,3,all_infInput_pos1,"[2.533265554575144, inf, 1.261714742492535]",mpmath,mpmath_hyp1f1_DRIVER0,hyp1f1,EXCEPTION: ValueError,,
207,084,3,all_infInput_pos1,"[2.533265554575144, inf, 1.261714742492535]",scipy,scipy_cephes_hyp1f1_DRIVER0,hyp1f1,nan,,
207,084,3,all_infInput_pos1,"[2.533265554575144, inf, 1.261714742492535]",gsl,gsl_sf_hyperg_1F1_DRIVER,gsl_sf_hyperg_1F1,1.0,,
208,084,6,all_nanInput_pos0,"[nan, 2.2738632088209076, 1.261714742492535]",mpmath,mpmath_hyp1f1_DRIVER0,hyp1f1,EXCEPTION: ValueError,,
208,084,6,all_nanInput_pos0,"[nan, 2.2738632088209076, 1.261714742492535]",scipy,scipy_cephes_hyp1f1_DRIVER0,hyp1f1,nan,,
208,084,6,all_nanInput_pos0,"[nan, 2.2738632088209076, 1.261714742492535]",gsl,gsl_sf_hyperg_1F1_DRIVER,gsl_sf_hyperg_1F1,nan,,
209,084,2,all_nanInput_pos2,"[2.533265554575144, 2.2738632088209076, nan]",mpmath,mpmath_hyp1f1_DRIVER0,hyp1f1,1.0,,
209,084,2,all_nanInput_pos2,"[2.533265554575144, 2.2738632088209076, nan]",scipy,scipy_cephes_hyp1f1_DRIVER0,hyp1f1,nan,,
209,084,2,all_nanInput_pos2,"[2.533265554575144, 2.2738632088209076, nan]",gsl,gsl_sf_hyperg_1F1_DRIVER,gsl_sf_hyperg_1F1,nan,,
210,084,6,all_negZeroInput_pos1,"[2.533265554575144, -0.0, 1.261714742492535]",mpmath,mpmath_hyp1f1_DRIVER0,hyp1f1,EXCEPTION: pole in hypergeometric series,,
210,084,6,all_negZeroInput_pos1,"[2.533265554575144, -0.0, 1.261714742492535]",scipy,scipy_cephes_hyp1f1_DRIVER0,hyp1f1,inf,,
210,084,6,all_negZeroInput_pos1,"[2.533265554575144, -0.0, 1.261714742492535]",gsl,gsl_sf_hyperg_1F1_DRIVER,gsl_sf_hyperg_1F1,EXCEPTION: domain error ,,
211,084,6,mpmath_hyp1f1_DRIVER0~inputs_num002,"[2.0, 3.0, 10000000000.0]",mpmath,mpmath_hyp1f1_DRIVER0,hyp1f1,inf,,
211,084,6,mpmath_hyp1f1_DRIVER0~inputs_num002,"[2.0, 3.0, 10000000000.0]",scipy,scipy_cephes_hyp1f1_DRIVER0,hyp1f1,inf,,
211,084,6,mpmath_hyp1f1_DRIVER0~inputs_num002,"[2.0, 3.0, 10000000000.0]",gsl,gsl_sf_hyperg_1F1_DRIVER,gsl_sf_hyperg_1F1,EXCEPTION: overflow ,,
212,085,6,all_infInput_pos0,[inf],mpmath,mpmath_expm1_DRIVER0,expm1,inf,,
212,085,6,all_infInput_pos0,[inf],scipy,scipy_cephes_expm1_DRIVER0,expm1,inf,,
212,085,6,all_infInput_pos0,[inf],gsl,gsl_sf_expm1_DRIVER,gsl_sf_expm1,EXCEPTION: overflow ,,
213,085,6,all_nanInput_pos0,[nan],mpmath,mpmath_expm1_DRIVER0,expm1,nan,,
213,085,6,all_nanInput_pos0,[nan],scipy,scipy_cephes_expm1_DRIVER0,expm1,nan,,
213,085,6,all_nanInput_pos0,[nan],gsl,gsl_sf_expm1_DRIVER,gsl_sf_expm1,EXCEPTION: overflow ,,
214,086,6,all_infInput_pos0,[inf],mpmath,mpmath_exp_DRIVER0,exp,inf,,
214,086,6,all_infInput_pos0,[inf],gsl,gsl_sf_exp_DRIVER,gsl_sf_exp,EXCEPTION: overflow ,,
215,086,3,all_negInfInput_pos0,[-inf],mpmath,mpmath_exp_DRIVER0,exp,0.0,,
215,086,3,all_negInfInput_pos0,[-inf],gsl,gsl_sf_exp_DRIVER,gsl_sf_exp,EXCEPTION: underflow ,,
216,086,6,mpmath_exp_DRIVER0~inputs_num006,[10000.0],mpmath,mpmath_exp_DRIVER0,exp,inf,,
216,086,6,mpmath_exp_DRIVER0~inputs_num006,[10000.0],gsl,gsl_sf_exp_DRIVER,gsl_sf_exp,EXCEPTION: overflow ,,
217,087,6,all_infInput_pos0,"[inf, 2.2738632088209076]",mpmath,mpmath_legendre_DRIVER0,legendre,EXCEPTION: ValueError,,
217,087,6,all_infInput_pos0,"[inf, 2.2738632088209076]",scipy,scipy_orth_eval_legendre_DRIVER0,eval_legendre,nan,,
218,087,6,all_nanInput_pos0,"[nan, 2.2738632088209076]",mpmath,mpmath_legendre_DRIVER0,legendre,EXCEPTION: ValueError,,
218,087,6,all_nanInput_pos0,"[nan, 2.2738632088209076]",scipy,scipy_orth_eval_legendre_DRIVER0,eval_legendre,nan,,
219,087,1,all_nanInput_pos1,"[2.533265554575144, nan]",mpmath,mpmath_legendre_DRIVER0,legendre,EXCEPTION: TIMEOUT,,
219,087,1,all_nanInput_pos1,"[2.533265554575144, nan]",scipy,scipy_orth_eval_legendre_DRIVER0,eval_legendre,nan,,
220,088,6,all_infInput_pos1,"[2.533265554575144, inf]",mpmath,mpmath_rf_DRIVER0,rf,inf,,
220,088,6,all_infInput_pos1,"[2.533265554575144, inf]",gsl,gsl_sf_poch_DRIVER,gsl_sf_poch,EXCEPTION: overflow ,,
221,088,6,all_nanInput_pos0,"[nan, 2.2738632088209076]",mpmath,mpmath_rf_DRIVER0,rf,nan,,
221,088,6,all_nanInput_pos0,"[nan, 2.2738632088209076]",gsl,gsl_sf_poch_DRIVER,gsl_sf_poch,EXCEPTION: x too large to extract fraction part ,,
222,088,3,all_negInfInput_pos0,"[-inf, 2.2738632088209076]",mpmath,mpmath_rf_DRIVER0,rf,nan,,
222,088,3,all_negInfInput_pos0,"[-inf, 2.2738632088209076]",gsl,gsl_sf_poch_DRIVER,gsl_sf_poch,0.0,,
223,089,3,all_infInput_pos0,"[0, inf, 2.2738632088209076]",mpmath,mpmath_gegenbauer_DRIVER1,gegenbauer,nan,,
223,089,3,all_infInput_pos0,"[0, inf, 2.2738632088209076]",scipy,scipy_orth_eval_gegenbauer_DRIVER1,eval_gegenbauer,1.0,,
223,089,3,all_infInput_pos0,"[0, inf, 2.2738632088209076]",gsl,gsl_sf_gegenpoly_n_DRIVER,gsl_sf_gegenpoly_n,1.0,,
224,089,2,all_nanInput_pos0,"[0, nan, 2.2738632088209076]",mpmath,mpmath_gegenbauer_DRIVER1,gegenbauer,EXCEPTION: ValueError,,
224,089,2,all_nanInput_pos0,"[0, nan, 2.2738632088209076]",scipy,scipy_orth_eval_gegenbauer_DRIVER1,eval_gegenbauer,1.0,,
224,089,2,all_nanInput_pos0,"[0, nan, 2.2738632088209076]",gsl,gsl_sf_gegenpoly_n_DRIVER,gsl_sf_gegenpoly_n,1.0,,
225,089,4,all_negZeroInput_pos0,"[0, -0.0, 2.2738632088209076]",mpmath,mpmath_gegenbauer_DRIVER1,gegenbauer,0.0,"{'mpmath/scipy': 1.0, 'mpmath/gsl': 1.0, 'scipy/gsl': 0.0}","{'mpmath/scipy': 2.0, 'mpmath/gsl': 2.0, 'scipy/gsl': 0.0}"
225,089,4,all_negZeroInput_pos0,"[0, -0.0, 2.2738632088209076]",scipy,scipy_orth_eval_gegenbauer_DRIVER1,eval_gegenbauer,1.0,"{'mpmath/scipy': 1.0, 'mpmath/gsl': 1.0, 'scipy/gsl': 0.0}","{'mpmath/scipy': 2.0, 'mpmath/gsl': 2.0, 'scipy/gsl': 0.0}"
225,089,4,all_negZeroInput_pos0,"[0, -0.0, 2.2738632088209076]",gsl,gsl_sf_gegenpoly_n_DRIVER,gsl_sf_gegenpoly_n,1.0,"{'mpmath/scipy': 1.0, 'mpmath/gsl': 1.0, 'scipy/gsl': 0.0}","{'mpmath/scipy': 2.0, 'mpmath/gsl': 2.0, 'scipy/gsl': 0.0}"
226,089,5,all_negZeroInput_pos1,"[1, 2.533265554575144, -0.0]",mpmath,mpmath_gegenbauer_DRIVER1,gegenbauer,"EXCEPTION: hypsum() failed to converge to the requested 73 bits of accuracy
using a working precision of 3588 bits. Try with a higher maxprec,
maxterms, or set zeroprec.",,
226,089,5,all_negZeroInput_pos1,"[1, 2.533265554575144, -0.0]",scipy,scipy_orth_eval_gegenbauer_DRIVER1,eval_gegenbauer,-0.0,,
226,089,5,all_negZeroInput_pos1,"[1, 2.533265554575144, -0.0]",gsl,gsl_sf_gegenpoly_n_DRIVER,gsl_sf_gegenpoly_n,-0.0,,
227,090,6,all_infInput_pos0,"[inf, 2.2738632088209076, 1.261714742492535, 0.77675025087889]",mpmath,mpmath_hyp2f1_DRIVER0,hyp2f1,EXCEPTION: ValueError,,
227,090,6,all_infInput_pos0,"[inf, 2.2738632088209076, 1.261714742492535, 0.77675025087889]",scipy,scipy_cephes_hyp2f1_DRIVER0,hyp2f1,nan,,
227,090,6,all_infInput_pos0,"[inf, 2.2738632088209076, 1.261714742492535, 0.77675025087889]",gsl,gsl_sf_hyperg_2F1_DRIVER,gsl_sf_hyperg_2F1,inf,,
228,090,3,all_infInput_pos2,"[2.533265554575144, 2.2738632088209076, inf, 0.77675025087889]",mpmath,mpmath_hyp2f1_DRIVER0,hyp2f1,EXCEPTION: ValueError,,
228,090,3,all_infInput_pos2,"[2.533265554575144, 2.2738632088209076, inf, 0.77675025087889]",scipy,scipy_cephes_hyp2f1_DRIVER0,hyp2f1,1.0,,
228,090,3,all_infInput_pos2,"[2.533265554575144, 2.2738632088209076, inf, 0.77675025087889]",gsl,gsl_sf_hyperg_2F1_DRIVER,gsl_sf_hyperg_2F1,1.0,,
229,090,6,all_nanInput_pos0,"[nan, 2.2738632088209076, 1.261714742492535, 0.77675025087889]",mpmath,mpmath_hyp2f1_DRIVER0,hyp2f1,EXCEPTION: ValueError,,
229,090,6,all_nanInput_pos0,"[nan, 2.2738632088209076, 1.261714742492535, 0.77675025087889]",scipy,scipy_cephes_hyp2f1_DRIVER0,hyp2f1,nan,,
229,090,6,all_nanInput_pos0,"[nan, 2.2738632088209076, 1.261714742492535, 0.77675025087889]",gsl,gsl_sf_hyperg_2F1_DRIVER,gsl_sf_hyperg_2F1,nan,,
230,090,1,all_nanInput_pos3,"[0.40309273233720366, 2.542301210811698, 2.291323856929842, nan]",mpmath,mpmath_hyp2f1_DRIVER0,hyp2f1,EXCEPTION: TIMEOUT,,
230,090,1,all_nanInput_pos3,"[0.40309273233720366, 2.542301210811698, 2.291323856929842, nan]",scipy,scipy_cephes_hyp2f1_DRIVER0,hyp2f1,nan,,
230,090,1,all_nanInput_pos3,"[0.40309273233720366, 2.542301210811698, 2.291323856929842, nan]",gsl,gsl_sf_hyperg_2F1_DRIVER,gsl_sf_hyperg_2F1,EXCEPTION: overflow ,,
231,090,6,all_negZeroInput_pos2,"[2.533265554575144, 2.2738632088209076, -0.0, 0.77675025087889]",mpmath,mpmath_hyp2f1_DRIVER0,hyp2f1,inf,,
231,090,6,all_negZeroInput_pos2,"[2.533265554575144, 2.2738632088209076, -0.0, 0.77675025087889]",scipy,scipy_cephes_hyp2f1_DRIVER0,hyp2f1,inf,,
231,090,6,all_negZeroInput_pos2,"[2.533265554575144, 2.2738632088209076, -0.0, 0.77675025087889]",gsl,gsl_sf_hyperg_2F1_DRIVER,gsl_sf_hyperg_2F1,EXCEPTION: error ,,
232,090,5,mpmath_hyp2f1_DRIVER0~inputs_num003,"[1.0, 1.0, 0.0, 0.0]",mpmath,mpmath_hyp2f1_DRIVER0,hyp2f1,nan,,
232,090,5,mpmath_hyp2f1_DRIVER0~inputs_num003,"[1.0, 1.0, 0.0, 0.0]",scipy,scipy_cephes_hyp2f1_DRIVER0,hyp2f1,1.0,,
232,090,5,mpmath_hyp2f1_DRIVER0~inputs_num003,"[1.0, 1.0, 0.0, 0.0]",gsl,gsl_sf_hyperg_2F1_DRIVER,gsl_sf_hyperg_2F1,EXCEPTION: error ,,
233,090,6,mpmath_hyp2f1_DRIVER0~inputs_num007,"[1.0, 1.0, 2.0, 1.01]",mpmath,mpmath_hyp2f1_DRIVER0,hyp2f1,"EXCEPTION: float() argument must be a string or a number, not 'mpc'",,
233,090,6,mpmath_hyp2f1_DRIVER0~inputs_num007,"[1.0, 1.0, 2.0, 1.01]",scipy,scipy_cephes_hyp2f1_DRIVER0,hyp2f1,inf,,
233,090,6,mpmath_hyp2f1_DRIVER0~inputs_num007,"[1.0, 1.0, 2.0, 1.01]",gsl,gsl_sf_hyperg_2F1_DRIVER,gsl_sf_hyperg_2F1,EXCEPTION: domain error ,,
